anio,sector,ocupacion,nivel_educ,sexo,poblacion_ocupada,media_ing_hora,mediana_ing_hora
2008,Servicios sociales,Comerciantes y vendedores,Superior,Mujer,4190,37.03,27.04
2008,Servicios sociales,Funcionarios y directivos,Básica,Hombre,8938,32.06,23.26
2008,Servicios sociales,Funcionarios y directivos,Básica,Mujer,40422,29.4,26.16
2008,Servicios sociales,Funcionarios y directivos,Media superior,Hombre,108306,40.26,33.22
2008,Servicios sociales,Funcionarios y directivos,Media superior,Mujer,591965,39.21,34.88
2008,Servicios sociales,Funcionarios y directivos,No especificado,Hombre,93,34.88,34.88372
2008,Servicios sociales,Funcionarios y directivos,No especificado,Mujer,507,62.85,68.4899
2008,Servicios sociales,Funcionarios y directivos,Sin instrucción,Hombre,5336,40.41,24.285715
2008,Servicios sociales,Funcionarios y directivos,Sin instrucción,Mujer,20586,26.42,16.67
2008,Servicios sociales,Funcionarios y directivos,Superior,Hombre,752563,71.38,58.14
2008,Servicios sociales,Funcionarios y directivos,Superior,Mujer,1093039,56.15,43.85
2008,Servicios sociales,Industria extractiva y construcción,Básica,Hombre,21402,21.83,20.93
2008,Servicios sociales,Industria extractiva y construcción,Básica,Mujer,1971,23.99,18.60465
2008,Servicios sociales,Industria extractiva y construcción,Media superior,Hombre,52123,24.25,22.5
2008,Servicios sociales,Industria extractiva y construcción,Media superior,Mujer,6252,26.53,25.58
2008,Servicios sociales,Industria extractiva y construcción,No especificado,Hombre,35,31.56,31.56146
2008,Servicios sociales,Industria extractiva y construcción,Sin instrucción,Hombre,8423,16.17,13.72
2008,Servicios sociales,Industria extractiva y construcción,Sin instrucción,Mujer,311,12.47,10.923185
2008,Servicios sociales,Industria extractiva y construcción,Superior,Hombre,51380,35.78,33.22
2008,Servicios sociales,Industria extractiva y construcción,Superior,Mujer,27198,40.18,37.21
2008,Servicios sociales,Operadores de maquinaria,Básica,Hombre,2013,20.15,20.93023
2008,Servicios sociales,Operadores de maquinaria,Media superior,Hombre,4591,29.29,22.676495000000003
2008,Servicios sociales,Operadores de maquinaria,Sin instrucción,Hombre,287,21.62,21.002905
2008,Servicios sociales,Operadores de maquinaria,Superior,Hombre,536,87.24,33.333335
2008,Servicios sociales,Profesionistas y técnicos,Básica,Hombre,6119,65.56,46.51163
2008,Servicios sociales,Profesionistas y técnicos,Básica,Mujer,23803,39.36,36.34
2008,Servicios sociales,Profesionistas y técnicos,Media superior,Hombre,239744,58.45,54.26
2008,Servicios sociales,Profesionistas y técnicos,Media superior,Mujer,509443,55.31,50.23
2008,Servicios sociales,Profesionistas y técnicos,No especificado,Hombre,994,42.41,46.51163
2008,Servicios sociales,Profesionistas y técnicos,No especificado,Mujer,112,122.09,122.09302
2008,Servicios sociales,Profesionistas y técnicos,Sin instrucción,Hombre,1633,34.22,16.74419
2008,Servicios sociales,Profesionistas y técnicos,Sin instrucción,Mujer,1582,44.07,30.23256
2008,Servicios sociales,Profesionistas y técnicos,Superior,Hombre,1469707,68.84,58.14
2008,Servicios sociales,Profesionistas y técnicos,Superior,Mujer,2187536,61.56,55.81
2008,Servicios sociales,Servicios personales,Básica,Hombre,8863,29.59,29.07
2008,Servicios sociales,Servicios personales,Básica,Mujer,112,46.51,46.51163
2008,Servicios sociales,Servicios personales,Media superior,Hombre,22509,28.92,27.43
2008,Servicios sociales,Servicios personales,Media superior,Mujer,139,36.42,35.185185000000004
2008,Servicios sociales,Servicios personales,Sin instrucción,Hombre,1742,19.85,20.93023
2008,Servicios sociales,Servicios personales,Superior,Hombre,22217,35.01,34.88
2008,Servicios sociales,Trabajadores de la educación,Básica,Hombre,611,32.82,87.01550499999999
2008,Servicios sociales,Trabajadores de la educación,Básica,Mujer,405,35.72,34.88372
2008,Servicios sociales,Trabajadores de la educación,Media superior,Hombre,17866,97.86,84.57
2008,Servicios sociales,Trabajadores de la educación,Media superior,Mujer,33842,63.03,41.86
2008,Servicios sociales,Trabajadores de la educación,Sin instrucción,Hombre,123,11.63,11.62791
2008,Servicios sociales,Trabajadores de la educación,Superior,Hombre,146221,87.3,76.28
2008,Servicios sociales,Trabajadores de la educación,Superior,Mujer,134756,79.12,66.45
2008,Servicios sociales,Trabajadores del arte,Básica,Hombre,15791,33.37,29.17
2008,Servicios sociales,Trabajadores del arte,Básica,Mujer,36335,31.5,27.08
2008,Servicios sociales,Trabajadores del arte,Media superior,Hombre,109131,35.77,29.07
2008,Servicios sociales,Trabajadores del arte,Media superior,Mujer,471377,31.95,29.07
2008,Servicios sociales,Trabajadores del arte,Sin instrucción,Hombre,1045,23.1,22.82197
2008,Servicios sociales,Trabajadores del arte,Sin instrucción,Mujer,4225,36.05,34.302324999999996
2008,Servicios sociales,Trabajadores del arte,Superior,Hombre,251919,47.85,34.88
2008,Servicios sociales,Trabajadores del arte,Superior,Mujer,520038,39.73,33.22
2008,Transportes y comunicaciones,Actividades administrativas,Básica,Hombre,41184,24.69,23.33
2008,Transportes y comunicaciones,Actividades administrativas,Básica,Mujer,3420,20.36,16.31206
2008,Transportes y comunicaciones,Actividades administrativas,Media superior,Hombre,117234,32.45,24.42
2008,Transportes y comunicaciones,Actividades administrativas,Media superior,Mujer,8274,18.47,14.51
2008,Transportes y comunicaciones,Actividades administrativas,Sin instrucción,Hombre,13911,25.46,22.73
2008,Transportes y comunicaciones,Actividades administrativas,Sin instrucción,Mujer,771,19.04,19.966775
2008,Transportes y comunicaciones,Actividades administrativas,Superior,Hombre,108181,46.63,34.88
2008,Transportes y comunicaciones,Actividades administrativas,Superior,Mujer,4457,48.37,43.110265
2008,Transportes y comunicaciones,Actividades agrícolas,Básica,Hombre,85627,24.25,18.37
2008,Transportes y comunicaciones,Actividades agrícolas,Básica,Mujer,17249,19.7,14.47
2008,Transportes y comunicaciones,Actividades agrícolas,Media superior,Hombre,100291,22.47,17.78
2008,Transportes y comunicaciones,Actividades agrícolas,Media superior,Mujer,21114,24.05,16.67
2008,Transportes y comunicaciones,Actividades agrícolas,No especificado,Hombre,78,31.14,31.143410000000003
2008,Transportes y comunicaciones,Actividades agrícolas,Sin instrucción,Hombre,52056,22.26,17.71
2008,Transportes y comunicaciones,Actividades agrícolas,Sin instrucción,Mujer,3259,16.74,14.53
2008,Transportes y comunicaciones,Actividades agrícolas,Superior,Hombre,29970,24.15,20.0
2008,Transportes y comunicaciones,Actividades agrícolas,Superior,Mujer,10779,41.75,21.71
2008,Transportes y comunicaciones,Comerciantes y vendedores,Básica,Hombre,12077,14.5,13.21
2008,Transportes y comunicaciones,Comerciantes y vendedores,Básica,Mujer,4989,19.97,16.95736
2008,Transportes y comunicaciones,Comerciantes y vendedores,Media superior,Hombre,42525,25.74,22.29
2008,Transportes y comunicaciones,Comerciantes y vendedores,Media superior,Mujer,31560,24.38,20.0
2008,Transportes y comunicaciones,Comerciantes y vendedores,No especificado,Hombre,152,17.56,13.977275
2008,Transportes y comunicaciones,Comerciantes y vendedores,Sin instrucción,Hombre,8097,20.05,13.33
2008,Transportes y comunicaciones,Comerciantes y vendedores,Sin instrucción,Mujer,1327,18.09,12.351685
2008,Transportes y comunicaciones,Comerciantes y vendedores,Superior,Hombre,54750,37.07,25.84
2008,Transportes y comunicaciones,Comerciantes y vendedores,Superior,Mujer,53102,32.76,21.59
2008,Transportes y comunicaciones,Funcionarios y directivos,Básica,Hombre,6030,35.19,25.0
2008,Transportes y comunicaciones,Funcionarios y directivos,Básica,Mujer,3301,53.24,32.90043
2008,Transportes y comunicaciones,Funcionarios y directivos,Media superior,Hombre,69416,34.58,27.08
2008,Transportes y comunicaciones,Funcionarios y directivos,Media superior,Mujer,29335,39.44,32.3
2008,Transportes y comunicaciones,Funcionarios y directivos,No especificado,Hombre,432,68.4,68.39945
2008,Transportes y comunicaciones,Funcionarios y directivos,Sin instrucción,Hombre,1286,27.8,25.0
2008,Transportes y comunicaciones,Funcionarios y directivos,Superior,Hombre,232151,63.43,40.7
2008,Transportes y comunicaciones,Funcionarios y directivos,Superior,Mujer,102767,54.35,35.42
2008,Transportes y comunicaciones,Industria extractiva y construcción,Básica,Hombre,7837,17.06,16.67
2008,Transportes y comunicaciones,Industria extractiva y construcción,Media superior,Hombre,23208,24.08,21.8
2008,Transportes y comunicaciones,Industria extractiva y construcción,Media superior,Mujer,954,29.04,37.5
2008,Transportes y comunicaciones,Industria extractiva y construcción,Sin instrucción,Hombre,15465,12.78,11.9
2008,Transportes y comunicaciones,Industria extractiva y construcción,Superior,Hombre,13756,48.1,34.88
2008,Transportes y comunicaciones,Industria extractiva y construcción,Superior,Mujer,3061,50.76,38.337895
2008,Transportes y comunicaciones,Operadores de maquinaria,Superior,Hombre,152,15.5,15.50388
2008,Transportes y comunicaciones,Otras ocupaciones,Superior,Hombre,293,50.0,50.0
2008,Transportes y comunicaciones,Profesionistas y técnicos,Básica,Hombre,84,19.38,19.37984
2008,Transportes y comunicaciones,Profesionistas y técnicos,Media superior,Hombre,184,38.43,19.127905
2008,Transportes y comunicaciones,Profesionistas y técnicos,Media superior,Mujer,1083,90.0,90.0
2008,Transportes y comunicaciones,Profesionistas y técnicos,No especificado,Hombre,134,52.85,52.85412
2008,Transportes y comunicaciones,Profesionistas y técnicos,Superior,Hombre,1395,43.14,43.02326
2008,Transportes y comunicaciones,Profesionistas y técnicos,Superior,Mujer,1795,37.74,38.75969
2008,Transportes y comunicaciones,Servicios personales,Básica,Hombre,1224758,23.72,18.46
2008,Transportes y comunicaciones,Servicios personales,Básica,Mujer,11104,34.77,11.67
2008,Transportes y comunicaciones,Servicios personales,Media superior,Hombre,1941607,24.31,20.0
2008,Transportes y comunicaciones,Servicios personales,Media superior,Mujer,11351,24.86,16.67
2008,Transportes y comunicaciones,Servicios personales,No especificado,Hombre,616,70.47,38.75969
2008,Transportes y comunicaciones,Servicios personales,Sin instrucción,Hombre,523411,24.93,18.0
2008,Transportes y comunicaciones,Servicios personales,Sin instrucción,Mujer,76,22.22,22.22222
2008,Transportes y comunicaciones,Servicios personales,Superior,Hombre,770305,28.44,20.45
2008,Transportes y comunicaciones,Servicios personales,Superior,Mujer,6469,38.87,34.88
2008,Transportes y comunicaciones,Trabajadores de la educación,Básica,Hombre,8313,127.07,58.14
2008,Transportes y comunicaciones,Trabajadores de la educación,Básica,Mujer,570,94.62,62.0155
2008,Transportes y comunicaciones,Trabajadores de la educación,Media superior,Hombre,11901,94.2,50.0
2008,Transportes y comunicaciones,Trabajadores de la educación,Media superior,Mujer,4728,63.74,51.67959
2008,Transportes y comunicaciones,Trabajadores de la educación,Sin instrucción,Hombre,3438,224.12,48.44961
2008,Transportes y comunicaciones,Trabajadores de la educación,Superior,Hombre,73070,125.65,93.02
2008,Transportes y comunicaciones,Trabajadores de la educación,Superior,Mujer,18401,83.45,53.16
2008,Transportes y comunicaciones,Trabajadores del arte,Básica,Hombre,80561,22.32,19.77
2008,Transportes y comunicaciones,Trabajadores del arte,Básica,Mujer,18810,24.91,20.83
2008,Transportes y comunicaciones,Trabajadores del arte,Media superior,Hombre,289046,27.5,21.74
2008,Transportes y comunicaciones,Trabajadores del arte,Media superior,Mujer,173300,30.06,24.0
2008,Transportes y comunicaciones,Trabajadores del arte,No especificado,Mujer,270,17.03,17.151165
2008,Transportes y comunicaciones,Trabajadores del arte,Sin instrucción,Hombre,30292,29.45,16.07
2008,Transportes y comunicaciones,Trabajadores del arte,Sin instrucción,Mujer,2857,16.54,14.07461
2008,Transportes y comunicaciones,Trabajadores del arte,Superior,Hombre,313690,41.12,30.0
2008,Transportes y comunicaciones,Trabajadores del arte,Superior,Mujer,228818,37.65,29.07
2009,Agropecuario,Actividades administrativas,Básica,Hombre,40532,22.01,17.44
2009,Agropecuario,Actividades administrativas,Básica,Mujer,21853,21.24,14.29
2009,Agropecuario,Actividades administrativas,Media superior,Hombre,40897,21.39,20.0
2009,Agropecuario,Actividades administrativas,Media superior,Mujer,13671,26.36,17.5
2009,Agropecuario,Actividades administrativas,No especificado,Hombre,261,32.0,32.0
2009,Agropecuario,Actividades administrativas,Sin instrucción,Hombre,20056,20.97,18.75
2009,Agropecuario,Actividades administrativas,Sin instrucción,Mujer,17429,14.64,11.19
2009,Agropecuario,Actividades administrativas,Superior,Hombre,11913,22.84,18.6
2009,Agropecuario,Actividades administrativas,Superior,Mujer,1066,31.79,24.22481
2009,Agropecuario,Actividades agrícolas,Básica,Hombre,20758,17.07,14.81
2009,Agropecuario,Actividades agrícolas,Básica,Mujer,3777,17.35,18.26389
2009,Agropecuario,Actividades agrícolas,Media superior,Hombre,19333,27.94,20.83
2009,Agropecuario,Actividades agrícolas,Media superior,Mujer,2942,20.65,18.27035
2009,Agropecuario,Actividades agrícolas,Sin instrucción,Hombre,22450,17.79,15.0
2009,Agropecuario,Actividades agrícolas,Sin instrucción,Mujer,5347,18.83,17.74821
2009,Agropecuario,Actividades agrícolas,Superior,Hombre,7381,16.69,16.208334999999998
2009,Agropecuario,Actividades agrícolas,Superior,Mujer,776,18.62,18.500484999999998
2009,Agropecuario,Comerciantes y vendedores,Básica,Hombre,4257,29.69,17.23422
2009,Agropecuario,Comerciantes y vendedores,Básica,Mujer,933,12.44,11.28579
2009,Agropecuario,Comerciantes y vendedores,Media superior,Hombre,6415,25.06,18.72847
2009,Agropecuario,Comerciantes y vendedores,Media superior,Mujer,1617,25.64,24.702379999999998
2009,Agropecuario,Comerciantes y vendedores,Sin instrucción,Hombre,3314,18.85,30.61224
2009,Agropecuario,Comerciantes y vendedores,Sin instrucción,Mujer,1886,14.78,13.72093
2009,Agropecuario,Comerciantes y vendedores,Superior,Hombre,2229,55.25,33.33333
2009,Agropecuario,Comerciantes y vendedores,Superior,Mujer,796,18.4,25.0
2009,Agropecuario,Funcionarios y directivos,Básica,Hombre,10379,22.51,22.22
2009,Agropecuario,Funcionarios y directivos,Básica,Mujer,344,21.55,22.000970000000002
2009,Agropecuario,Funcionarios y directivos,Media superior,Hombre,12298,22.63,15.0
2009,Agropecuario,Funcionarios y directivos,Media superior,Mujer,749,25.29,25.0646
2009,Agropecuario,Funcionarios y directivos,Sin instrucción,Hombre,4422,24.48,16.372095
2009,Agropecuario,Funcionarios y directivos,Sin instrucción,Mujer,356,17.4,18.014705
2009,Agropecuario,Funcionarios y directivos,Superior,Hombre,32244,50.9,43.6
2009,Agropecuario,Funcionarios y directivos,Superior,Mujer,23711,41.41,40.0
2009,Agropecuario,Industria extractiva y construcción,Básica,Hombre,13284,15.12,15.28
2009,Agropecuario,Industria extractiva y construcción,Básica,Mujer,507,20.97,20.83333
2009,Agropecuario,Industria extractiva y construcción,Media superior,Hombre,10346,16.08,15.22
2009,Agropecuario,Industria extractiva y construcción,Media superior,Mujer,443,19.29,17.477095
2009,Agropecuario,Industria extractiva y construcción,Sin instrucción,Hombre,24016,15.5,14.04
2009,Agropecuario,Industria extractiva y construcción,Sin instrucción,Mujer,87,14.58,14.58333
2009,Agropecuario,Industria extractiva y construcción,Superior,Hombre,2236,21.75,16.66667
2009,Agropecuario,Industria extractiva y construcción,Superior,Mujer,68,25.0,25.0
2009,Agropecuario,Operadores de maquinaria,Básica,Hombre,3773295,16.25,12.5
2009,Agropecuario,Operadores de maquinaria,Básica,Mujer,256520,16.58,14.0
2009,Agropecuario,Operadores de maquinaria,Media superior,Hombre,2496459,16.72,13.33
2009,Agropecuario,Operadores de maquinaria,Media superior,Mujer,149511,17.49,14.0
2009,Agropecuario,Operadores de maquinaria,No especificado,Hombre,11385,14.32,13.42342
2009,Agropecuario,Operadores de maquinaria,No especificado,Mujer,1298,50.0,50.0
2009,Agropecuario,Operadores de maquinaria,Sin instrucción,Hombre,5997957,13.44,10.71
2009,Agropecuario,Operadores de maquinaria,Sin instrucción,Mujer,473282,14.47,11.63
2009,Agropecuario,Operadores de maquinaria,Superior,Hombre,592801,24.12,15.0
2009,Agropecuario,Operadores de maquinaria,Superior,Mujer,28862,27.06,18.06
